STN,YEAR,MON,DAY,HR,O3(PPB)
ARH,2018,2,9,6,15.35
ARH,2018,2,9,7,15.14
ARH,2018,2,9,8,15.41
ARH,2018,2,9,9,15.8
ARH,2018,2,9,10,15.43
ARH,2018,2,9,11,14.79
ARH,2018,2,9,12,15.11
ARH,2018,2,9,13,14.82
ARH,2018,2,9,14,14.36
ARH,2018,2,9,15,14.27
ARH,2018,2,9,16,14.31
ARH,2018,2,9,17,14.51
ARH,2018,2,9,18,14.47
ARH,2018,2,9,19,14.4
ARH,2018,2,9,20,14.42
ARH,2018,2,9,21,14.58
ARH,2018,2,9,22,14.41
ARH,2018,2,9,23,14.5
ARH,2018,2,10,0,14.76
ARH,2018,2,10,1,14.98
ARH,2018,2,10,2,15.02
ARH,2018,2,10,3,15.02
ARH,2018,2,10,4,15.39
ARH,2018,2,10,5,15.42
ARH,2018,2,10,6,15.57
ARH,2018,2,10,7,15.46
ARH,2018,2,10,8,15.22
ARH,2018,2,10,9,15.52
ARH,2018,2,10,10,16.19
ARH,2018,2,10,11,16.11
ARH,2018,2,10,12,15.89
ARH,2018,2,10,13,15.42
ARH,2018,2,10,14,15.73
ARH,2018,2,10,15,15.17
ARH,2018,2,10,16,15.14
ARH,2018,2,10,17,15.05
ARH,2018,2,10,18,15.05
ARH,2018,2,10,19,14.9
ARH,2018,2,10,20,14.71
ARH,2018,2,10,21,14.42
ARH,2018,2,10,22,12.74
ARH,2018,2,10,23,12.12
ARH,2018,2,11,0,15.51
ARH,2018,2,11,1,16.16
ARH,2018,2,11,2,16.18
ARH,2018,2,11,3,16.17
ARH,2018,2,11,4,15.26
ARH,2018,2,11,5,14.9
ARH,2018,2,11,6,14.67
ARH,2018,2,11,7,14.94
ARH,2018,2,11,8,14.82
ARH,2018,2,11,9,14.86
ARH,2018,2,11,10,14.46
ARH,2018,2,11,11,14.24
ARH,2018,2,11,12,14.08
ARH,2018,2,11,13,14.19
ARH,2018,2,11,14,14.46
ARH,2018,2,11,15,15.03
ARH,2018,2,11,16,15.32
ARH,2018,2,11,17,15.14
ARH,2018,2,11,18,14.19
ARH,2018,2,11,19,14.18
ARH,2018,2,11,20,9999.99
ARH,2018,2,11,21,9999.99
ARH,2018,2,11,22,9999.99
ARH,2018,2,11,23,15.08
ARH,2018,2,12,0,14.71
ARH,2018,2,12,1,14.67
ARH,2018,2,12,2,14.7
ARH,2018,2,12,3,14.65
ARH,2018,2,12,4,14.59
ARH,2018,2,12,5,14.58
ARH,2018,2,12,6,14.61
ARH,2018,2,12,7,14.73
ARH,2018,2,12,8,14.81
ARH,2018,2,12,9,15.25
ARH,2018,2,12,10,15.12
ARH,2018,2,12,11,15.02
ARH,2018,2,12,12,14.91
ARH,2018,2,12,13,14.92
ARH,2018,2,12,14,14.9
ARH,2018,2,12,15,14.93
ARH,2018,2,12,16,14.88
ARH,2018,2,12,17,14.85
ARH,2018,2,12,18,15.06
ARH,2018,2,12,19,15.25
ARH,2018,2,12,20,15.86
ARH,2018,2,12,21,16.02
ARH,2018,2,12,22,14.8
ARH,2018,2,12,23,14.51
ARH,2018,2,13,0,15.62
ARH,2018,2,13,1,16.88
ARH,2018,2,13,2,15.73
ARH,2018,2,13,3,15.4
ARH,2018,2,13,4,15.38
ARH,2018,2,13,5,15.29
ARH,2018,2,13,6,15.27
ARH,2018,2,13,7,15.79
ARH,2018,2,13,8,17.13
ARH,2018,2,13,9,19.26
ARH,2018,2,13,10,19.95
ARH,2018,2,13,11,20.13
ARH,2018,2,13,12,20.12
ARH,2018,2,13,13,19.82
ARH,2018,2,13,14,19.28
ARH,2018,2,13,15,18.68
ARH,2018,2,13,16,18.6
ARH,2018,2,13,17,18.95
ARH,2018,2,13,18,18.96
ARH,2018,2,13,19,18.91
ARH,2018,2,13,20,9999.99
ARH,2018,2,13,21,9999.99
ARH,2018,2,14,2,9999.99
ARH,2018,2,14,3,9999.99
ARH,2018,2,14,4,19.17
ARH,2018,2,14,5,19.11
ARH,2018,2,14,6,19.2
ARH,2018,2,14,7,19.39
ARH,2018,2,14,8,19.41
ARH,2018,2,14,9,19.5
ARH,2018,2,14,10,19.23
ARH,2018,2,14,11,19.48
ARH,2018,2,14,12,19.84
ARH,2018,2,14,13,19.83
ARH,2018,2,14,14,19.27
ARH,2018,2,14,15,18.2
ARH,2018,2,14,16,17.13
ARH,2018,2,14,17,18.27
ARH,2018,2,14,18,18.97
ARH,2018,2,14,19,18.85
ARH,2018,2,14,20,19.1
ARH,2018,2,14,21,9999.99
ARH,2018,2,14,22,9999.99
ARH,2018,2,14,23,9999.99
ARH,2018,2,15,0,19.4
ARH,2018,2,15,1,19.91
ARH,2018,2,15,2,20.83
ARH,2018,2,15,3,20.77
ARH,2018,2,15,4,20.85
ARH,2018,2,15,5,21.14
ARH,2018,2,15,6,20.8
ARH,2018,2,15,7,20.95
ARH,2018,2,15,8,20.68
ARH,2018,2,15,9,20.52
ARH,2018,2,15,10,20.31
ARH,2018,2,15,11,20.53
ARH,2018,2,15,12,20.61
ARH,2018,2,15,13,20.31
ARH,2018,2,15,14,19.78
ARH,2018,2,15,15,19.65
ARH,2018,2,15,16,19.18
ARH,2018,2,15,17,17.08
ARH,2018,2,15,18,11.63
ARH,2018,2,15,19,12.71
ARH,2018,2,15,20,8.42
ARH,2018,2,15,21,6.11
ARH,2018,2,15,22,10.12
ARH,2018,2,15,23,16.28
ARH,2018,2,16,0,17.81
ARH,2018,2,16,1,17.01
ARH,2018,2,16,2,16.93
ARH,2018,2,16,3,17.75
ARH,2018,2,16,4,18.77
ARH,2018,2,16,5,18.58
ARH,2018,2,16,6,17.2
ARH,2018,2,16,7,17.24
ARH,2018,2,16,8,17.96
ARH,2018,2,16,9,17.85
ARH,2018,2,16,10,17.91
ARH,2018,2,16,11,17.99
ARH,2018,2,16,12,17.99
ARH,2018,2,16,13,17.77
ARH,2018,2,16,14,17.93
ARH,2018,2,16,15,17.94
ARH,2018,2,16,16,17.97
ARH,2018,2,16,17,17.92
ARH,2018,2,16,18,17.86
ARH,2018,2,16,19,17.84
ARH,2018,2,16,20,17.77
ARH,2018,2,16,21,17.87
ARH,2018,2,16,22,18.01
ARH,2018,2,16,23,18.11
ARH,2018,2,17,0,18.15
ARH,2018,2,17,1,18.25
ARH,2018,2,17,2,18.21
ARH,2018,2,17,3,18.25
ARH,2018,2,17,4,18.25
ARH,2018,2,17,5,18.37
ARH,2018,2,17,6,18.2
ARH,2018,2,17,7,18.06
ARH,2018,2,17,8,17.79
ARH,2018,2,17,9,17.67
ARH,2018,2,17,10,17.69
ARH,2018,2,17,11,17.79
ARH,2018,2,17,12,18.16
ARH,2018,2,17,13,18.08
ARH,2018,2,17,14,18.07
ARH,2018,2,17,15,18.18
ARH,2018,2,17,16,18.33
ARH,2018,2,17,17,18.52
ARH,2018,2,17,18,18.64
ARH,2018,2,17,19,18.54
ARH,2018,2,17,20,18.47
ARH,2018,2,17,21,18.98
ARH,2018,2,17,22,18.64
ARH,2018,2,17,23,18.4
ARH,2018,2,18,0,18.26
ARH,2018,2,18,1,18.01
ARH,2018,2,18,2,18.54
ARH,2018,2,18,3,18.97
ARH,2018,2,18,4,19.15
ARH,2018,2,18,5,19.35
ARH,2018,2,18,6,19.61
ARH,2018,2,18,7,19.53
ARH,2018,2,18,8,19.59
ARH,2018,2,18,9,19.09
ARH,2018,2,18,10,18.86
ARH,2018,2,18,11,18.62
ARH,2018,2,18,12,18.36
ARH,2018,2,18,13,17.67
ARH,2018,2,18,14,16.81
ARH,2018,2,18,15,17.05
ARH,2018,2,18,16,16.4
ARH,2018,2,18,17,15.97
ARH,2018,2,18,18,15.61
ARH,2018,2,18,19,15.51
ARH,2018,2,18,20,15.83
ARH,2018,2,18,21,14.97
ARH,2018,2,18,22,14.26
ARH,2018,2,18,23,15.3
ARH,2018,2,19,0,16.27
ARH,2018,2,19,1,16.77
ARH,2018,2,19,2,16.96
ARH,2018,2,19,3,16.19
ARH,2018,2,19,4,16.06
ARH,2018,2,19,5,15.77
ARH,2018,2,19,6,15.29
ARH,2018,2,19,7,15.28
ARH,2018,2,19,8,15.85
ARH,2018,2,19,9,14.39
ARH,2018,2,19,10,13.07
ARH,2018,2,19,11,11.95
ARH,2018,2,19,12,11.82
ARH,2018,2,19,13,12.44
ARH,2018,2,19,14,13.38
ARH,2018,2,19,15,13.89
ARH,2018,2,19,16,14.17
ARH,2018,2,19,17,14.14
ARH,2018,2,19,18,14.04
ARH,2018,2,19,19,13.97
ARH,2018,2,19,20,13.9
ARH,2018,2,19,21,13.75
ARH,2018,2,19,22,13.95
ARH,2018,2,19,23,13.85
ARH,2018,2,20,0,13.69
ARH,2018,2,20,1,13.77
ARH,2018,2,20,2,13.66
ARH,2018,2,20,3,13.53
ARH,2018,2,20,4,13.45
ARH,2018,2,20,5,13.57
ARH,2018,2,20,6,13.08
ARH,2018,2,20,7,14.17
ARH,2018,2,20,8,14.29
ARH,2018,2,20,9,14.75
ARH,2018,2,20,10,15.81
ARH,2018,2,20,11,15.7
ARH,2018,2,20,12,15.32
ARH,2018,2,20,13,15.01
ARH,2018,2,20,14,14.95
ARH,2018,2,20,15,15.56
ARH,2018,2,20,16,16.69
ARH,2018,2,20,17,16.54
ARH,2018,2,20,18,14.39
ARH,2018,2,20,19,14.73
ARH,2018,2,20,20,15.64
ARH,2018,2,20,21,16.57
ARH,2018,2,20,22,18.71
ARH,2018,2,20,23,20.28
ARH,2018,2,21,0,20.51
ARH,2018,2,21,1,20.64
ARH,2018,2,21,2,20.9
ARH,2018,2,21,3,20.8
ARH,2018,2,21,4,20.68
ARH,2018,2,21,5,20.52
ARH,2018,2,21,6,20.57
ARH,2018,2,21,7,20.24
ARH,2018,2,21,8,17.79
ARH,2018,2,21,9,16.36
ARH,2018,2,21,10,15.51
ARH,2018,2,21,11,15.23
ARH,2018,2,21,12,15.87
ARH,2018,2,21,13,16.51
ARH,2018,2,21,14,17.33
ARH,2018,2,21,15,18.13
ARH,2018,2,21,16,18.32
ARH,2018,2,21,17,18.65
ARH,2018,2,21,18,18.74
ARH,2018,2,21,19,18.64
ARH,2018,2,21,20,19.51
ARH,2018,2,21,21,20.2
ARH,2018,2,21,22,20.34
ARH,2018,2,21,23,20.17
ARH,2018,2,22,0,20.01
ARH,2018,2,22,1,19.99
ARH,2018,2,22,2,19.97
ARH,2018,2,22,3,20.02
ARH,2018,2,22,4,19.76
ARH,2018,2,22,5,19.63
ARH,2018,2,22,6,19.5
ARH,2018,2,22,7,19.57
ARH,2018,2,22,8,19.39
ARH,2018,2,22,9,19.41
ARH,2018,2,22,10,19.25
ARH,2018,2,22,11,18.41
ARH,2018,2,22,12,18.2
ARH,2018,2,22,13,18.25
ARH,2018,2,22,14,18.34
ARH,2018,2,22,15,18.47
ARH,2018,2,22,16,18.43
ARH,2018,2,22,17,18.07
ARH,2018,2,22,18,17.87
ARH,2018,2,22,19,17.28
ARH,2018,2,22,20,17.05
ARH,2018,2,22,21,17.11
ARH,2018,2,22,22,17.13
ARH,2018,2,22,23,17.1
ARH,2018,2,23,0,17.13
ARH,2018,2,23,1,17.03
ARH,2018,2,23,2,16.89
ARH,2018,2,23,3,16.71
ARH,2018,2,23,4,16.66
ARH,2018,2,23,5,16.78
ARH,2018,2,23,6,16.94
ARH,2018,2,23,7,16.99
ARH,2018,2,23,8,16.81
ARH,2018,2,23,9,16.59
ARH,2018,2,23,10,16.6
ARH,2018,2,23,11,17.07
ARH,2018,2,23,12,17.08
ARH,2018,2,23,13,17.1
ARH,2018,2,23,14,17.58
ARH,2018,2,23,15,17.4
ARH,2018,2,23,16,17.52
ARH,2018,2,23,17,17.45
ARH,2018,2,23,18,17.09
ARH,2018,2,23,19,17.27
ARH,2018,2,23,20,17.39
ARH,2018,2,23,21,17.55
ARH,2018,2,23,22,17.77
ARH,2018,2,23,23,18.19
ARH,2018,2,24,0,18.98
ARH,2018,2,24,1,19.13
ARH,2018,2,24,2,19.19
ARH,2018,2,24,3,19.21
ARH,2018,2,24,4,19.18
ARH,2018,2,24,5,19.33
ARH,2018,2,24,6,19.49
ARH,2018,2,24,7,19.58
ARH,2018,2,24,8,19.48
ARH,2018,2,24,9,19.32
ARH,2018,2,24,10,19.4
ARH,2018,2,24,11,19.29
ARH,2018,2,24,12,19.19
ARH,2018,2,24,13,19.1
ARH,2018,2,24,14,19.05
ARH,2018,2,24,15,19.09
ARH,2018,2,24,16,18.97
ARH,2018,2,24,17,18.8
ARH,2018,2,24,18,18.87
ARH,2018,2,24,19,18.82
ARH,2018,2,24,20,18.91
ARH,2018,2,24,21,18.92
ARH,2018,2,24,22,18.94
ARH,2018,2,24,23,18.98
ARH,2018,2,25,0,19.06
ARH,2018,2,25,1,19.1
ARH,2018,2,25,2,19.23
ARH,2018,2,25,3,19.22
ARH,2018,2,25,4,19.23
ARH,2018,2,25,5,19.37
ARH,2018,2,25,6,19.37
ARH,2018,2,25,7,19.25
ARH,2018,2,25,8,19.02
ARH,2018,2,25,9,18.84
ARH,2018,2,25,10,18.66
ARH,2018,2,25,11,9999.99
ARH,2018,2,25,12,9999.99
ARH,2018,2,25,13,9999.99
ARH,2018,2,25,14,9999.99
ARH,2018,2,25,15,9999.99
ARH,2018,2,25,16,19.08
ARH,2018,2,25,17,18.95
ARH,2018,2,25,18,18.83
ARH,2018,2,25,19,18.66
ARH,2018,2,25,20,18.6
ARH,2018,2,25,21,18.63
ARH,2018,2,25,22,18.77
ARH,2018,2,25,23,18.77
ARH,2018,2,26,0,18.68
ARH,2018,2,26,1,18.77
ARH,2018,2,26,2,9999.99
ARH,2018,2,26,3,18.84
ARH,2018,2,26,4,18.8
ARH,2018,2,26,5,18.73
ARH,2018,2,26,6,18.72
ARH,2018,2,26,7,18.78
ARH,2018,2,26,8,18.66
ARH,2018,2,26,9,18.53
ARH,2018,2,26,10,18.56
ARH,2018,2,26,11,18.59
ARH,2018,2,26,12,18.46
ARH,2018,2,26,13,18.43
ARH,2018,2,26,14,18.4
ARH,2018,2,26,15,18.32
ARH,2018,2,26,16,18.22
ARH,2018,2,26,17,18.11
ARH,2018,2,26,18,18.25
ARH,2018,2,26,19,18.21
ARH,2018,2,26,20,18.06
ARH,2018,2,26,21,17.81
ARH,2018,2,26,22,17.69
ARH,2018,2,26,23,17.59
ARH,2018,2,27,0,16.59
ARH,2018,2,27,1,17.8
ARH,2018,2,27,2,17.76
ARH,2018,2,27,3,17.56
ARH,2018,2,27,4,17.19
ARH,2018,2,27,5,17.7
ARH,2018,2,27,6,18.13
ARH,2018,2,27,7,18.19
ARH,2018,2,27,8,18.09
ARH,2018,2,27,9,18.03
ARH,2018,2,27,10,17.88
ARH,2018,2,27,11,18.01
ARH,2018,2,27,12,17.94
ARH,2018,2,27,13,17.99
ARH,2018,2,27,14,17.99
ARH,2018,2,27,15,17.98
ARH,2018,2,27,16,18.04
ARH,2018,2,27,17,18.07
ARH,2018,2,27,18,17.99
ARH,2018,2,27,19,18.01
ARH,2018,2,27,20,16.55
ARH,2018,2,27,21,16.31
ARH,2018,2,27,22,17.91
ARH,2018,2,27,23,17.8
ARH,2018,2,28,0,17.88
ARH,2018,2,28,1,17.97
ARH,2018,2,28,2,15.94
ARH,2018,2,28,3,17.12
ARH,2018,2,28,4,18.4
ARH,2018,2,28,5,18.46
ARH,2018,2,28,6,18.27
ARH,2018,2,28,7,18.12
ARH,2018,2,28,8,18.27
ARH,2018,2,28,9,18.26
ARH,2018,2,28,10,18.46
ARH,2018,2,28,11,18.53
ARH,2018,2,28,12,18.45
ARH,2018,2,28,13,18.53
ARH,2018,2,28,14,18.77
ARH,2018,2,28,15,18.7
ARH,2018,2,28,16,18.7
ARH,2018,2,28,17,18.71
ARH,2018,2,28,18,18.67
ARH,2018,2,28,19,18.43
ARH,2018,2,28,20,18.7
ARH,2018,2,28,21,18.66
ARH,2018,2,28,22,18.55
ARH,2018,2,28,23,18.37
ARH,2019,2,1,0,17.5
ARH,2019,2,1,1,17.43
ARH,2019,2,1,2,17.38
ARH,2019,2,1,3,17.2
ARH,2019,2,1,4,16.97
ARH,2019,2,1,5,16.75
ARH,2019,2,1,6,16.65
ARH,2019,2,1,7,16.57
ARH,2019,2,1,8,16.45
ARH,2019,2,1,9,16.57
ARH,2019,2,1,10,16.56
ARH,2019,2,1,11,16.19
ARH,2019,2,1,12,16.01
ARH,2019,2,1,13,15.54
ARH,2019,2,1,14,14.91
ARH,2019,2,1,15,14.35
ARH,2019,2,1,16,14.16
ARH,2019,2,1,17,13.96
ARH,2019,2,1,18,13.9
ARH,2019,2,1,19,14.01
ARH,2019,2,1,20,13.87
ARH,2019,2,1,21,12.6
ARH,2019,2,1,22,11.66
ARH,2019,2,1,23,11.57
ARH,2019,2,2,0,11.52
ARH,2019,2,2,1,11.76
ARH,2019,2,2,2,11.92
ARH,2019,2,2,3,11.95
ARH,2019,2,2,4,11.92
ARH,2019,2,2,5,11.89
ARH,2019,2,2,6,12.07
ARH,2019,2,2,7,11.96
ARH,2019,2,2,8,11.87
ARH,2019,2,2,9,11.91
ARH,2019,2,2,10,11.82
ARH,2019,2,2,11,11.67
ARH,2019,2,2,12,11.78
ARH,2019,2,2,13,12.15
ARH,2019,2,2,14,11.76
ARH,2019,2,2,15,11.81
ARH,2019,2,2,16,12.18
ARH,2019,2,2,17,12.1
ARH,2019,2,2,18,12.23
ARH,2019,2,2,19,12.19
ARH,2019,2,2,20,12
ARH,2019,2,2,21,12.13
ARH,2019,2,2,22,12.37
ARH,2019,2,2,23,12.63
ARH,2019,2,3,0,12.84
ARH,2019,2,3,1,12.91
ARH,2019,2,3,2,13.06
ARH,2019,2,3,3,13.58
ARH,2019,2,3,4,13.71
ARH,2019,2,3,5,13.64
ARH,2019,2,3,6,13.58
ARH,2019,2,3,7,13.64
ARH,2019,2,3,8,13.64
ARH,2019,2,3,9,13.5
ARH,2019,2,3,10,13.5
ARH,2019,2,3,11,13.61
ARH,2019,2,3,12,13.5
ARH,2019,2,3,13,13.49
ARH,2019,2,3,14,13.48
ARH,2019,2,3,15,13.59
ARH,2019,2,3,16,13.62
ARH,2019,2,3,17,13.69
ARH,2019,2,3,18,13.9
ARH,2019,2,3,19,13.94
ARH,2019,2,3,20,13.9
ARH,2019,2,3,21,13.75
ARH,2019,2,3,22,13.7
ARH,2019,2,3,23,13.96
ARH,2019,2,4,0,14.16
ARH,2019,2,4,1,14.34
ARH,2019,2,4,2,9999.99
ARH,2019,2,4,3,9999.99
ARH,2019,2,4,4,9999.99
ARH,2019,2,4,5,15.22
ARH,2019,2,4,6,15.13
ARH,2019,2,4,7,15.4
ARH,2019,2,4,8,15.55
ARH,2019,2,4,9,15.52
ARH,2019,2,4,10,15.6
ARH,2019,2,4,11,15.78
ARH,2019,2,4,12,15.8
ARH,2019,2,4,13,15.53
ARH,2019,2,4,14,15.61
ARH,2019,2,4,15,15.67
ARH,2019,2,4,16,15.55
ARH,2019,2,4,17,15.62
ARH,2019,2,4,18,15.62
ARH,2019,2,4,19,15.55
ARH,2019,2,4,20,15.45
ARH,2019,2,4,21,15.35
ARH,2019,2,4,22,15.27
ARH,2019,2,4,23,14.93
ARH,2019,2,5,0,15.07
ARH,2019,2,5,1,15.15
ARH,2019,2,5,2,15.33
ARH,2019,2,5,3,16.13
ARH,2019,2,5,4,16.4
ARH,2019,2,5,5,16.07
ARH,2019,2,5,6,15.99
ARH,2019,2,5,7,15.71
ARH,2019,2,5,8,15.87
ARH,2019,2,5,9,16.09
ARH,2019,2,5,10,16.41
ARH,2019,2,5,11,16.49
ARH,2019,2,5,12,16.29
ARH,2019,2,5,13,16.22
ARH,2019,2,5,14,16.35
ARH,2019,2,5,15,16.11
ARH,2019,2,5,16,15.77
ARH,2019,2,5,17,15.82
ARH,2019,2,5,18,16.02
ARH,2019,2,5,19,15.48
ARH,2019,2,5,20,14.41
ARH,2019,2,5,21,15.84
ARH,2019,2,5,22,15.83
ARH,2019,2,5,23,16.16
ARH,2019,2,6,0,15.72
ARH,2019,2,6,1,15.31
ARH,2019,2,6,2,12.64
ARH,2019,2,6,3,11.31
ARH,2019,2,6,4,13.33
ARH,2019,2,6,5,11.53
ARH,2019,2,6,6,13.82
ARH,2019,2,6,7,14.12
ARH,2019,2,6,8,14.31
ARH,2019,2,6,9,12.04
ARH,2019,2,6,10,14.31
ARH,2019,2,6,11,13.28
ARH,2019,2,6,12,13.96
ARH,2019,2,6,13,13.86
ARH,2019,2,6,14,13.88
ARH,2019,2,6,15,13.68
ARH,2019,2,6,16,13.86
ARH,2019,2,6,17,14.1
ARH,2019,2,6,18,14.01
ARH,2019,2,6,19,14.13
ARH,2019,2,6,20,14.18
ARH,2019,2,6,21,14.42
ARH,2019,2,6,22,14.42
ARH,2019,2,6,23,14.66
ARH,2019,2,7,0,14.74
ARH,2019,2,7,1,14.98
ARH,2019,2,7,2,15.01
ARH,2019,2,7,3,15.34
ARH,2019,2,7,4,15.13
ARH,2019,2,7,5,14.8
ARH,2019,2,7,6,14.19
ARH,2019,2,7,7,14.76
ARH,2019,2,7,8,15.03
ARH,2019,2,7,9,15.1
ARH,2019,2,7,10,15.15
ARH,2019,2,7,11,15.24
ARH,2019,2,7,12,15.08
ARH,2019,2,7,13,15.61
ARH,2019,2,7,14,15.96
ARH,2019,2,7,15,15.83
ARH,2019,2,7,16,10.63
ARH,2019,2,7,17,7.17
ARH,2019,2,7,18,7.16
ARH,2019,2,7,19,13.83
ARH,2019,2,7,20,14.48
ARH,2019,2,7,21,15.58
ARH,2019,2,7,22,15.98
ARH,2019,2,7,23,15.02
ARH,2019,2,8,0,15.19
ARH,2019,2,8,1,15.69
ARH,2019,2,8,2,15.42
ARH,2019,2,8,3,15.05
ARH,2019,2,8,4,15.07
ARH,2019,2,8,5,14.38
ARH,2019,2,8,6,15.59
ARH,2019,2,8,7,15.47
ARH,2019,2,8,8,15.01
ARH,2019,2,8,9,14.98
ARH,2019,2,8,10,14.83
ARH,2019,2,8,11,14.41
ARH,2019,2,8,12,14.34
ARH,2019,2,8,13,14.02
ARH,2019,2,8,14,12.74
ARH,2019,2,8,15,14.02
ARH,2019,2,8,16,14.34
ARH,2019,2,8,17,14.23
ARH,2019,2,8,18,14.38
ARH,2019,2,8,19,15.48
ARH,2019,2,8,20,15.52
ARH,2019,2,8,21,15.47
ARH,2019,2,8,22,15.33
ARH,2019,2,8,23,15.31
ARH,2019,2,9,0,15.43
ARH,2019,2,9,1,16.09
ARH,2019,2,9,2,15.69
ARH,2019,2,9,3,16.23
ARH,2019,2,9,4,15.19
ARH,2019,2,9,5,14.39
ARH,2019,2,9,6,13.92
ARH,2019,2,9,7,13.95
ARH,2019,2,9,8,14.01
ARH,2019,2,9,9,14.05
ARH,2019,2,9,10,14.04
ARH,2019,2,9,11,14.44
ARH,2019,2,9,12,14.69
ARH,2019,2,9,13,14.51
ARH,2019,2,9,14,14.3
ARH,2019,2,9,15,14.22
ARH,2019,2,9,16,14.46
ARH,2019,2,9,17,14.51
ARH,2019,2,9,18,14.53
ARH,2019,2,9,19,14.61
ARH,2019,2,9,20,14.32
ARH,2019,2,9,21,14.39
ARH,2019,2,9,22,14.24
ARH,2019,2,9,23,14.33
ARH,2019,2,10,0,14.54
ARH,2019,2,10,1,14.26
ARH,2019,2,10,2,14.01
ARH,2019,2,10,3,13.3
ARH,2019,2,10,4,13.81
ARH,2019,2,10,5,13.99
ARH,2019,2,10,6,14.04
ARH,2019,2,10,7,13.75
ARH,2019,2,10,8,13.31
ARH,2019,2,10,9,13.11
ARH,2019,2,10,10,13.31
ARH,2019,2,10,11,13.53
ARH,2019,2,10,12,13.62
ARH,2019,2,10,13,13.57
ARH,2019,2,10,14,14.08
ARH,2019,2,10,15,13.74
ARH,2019,2,10,16,14.03
ARH,2019,2,10,17,13.95
ARH,2019,2,10,18,14.02
ARH,2019,2,10,19,13.35
ARH,2019,2,10,20,13.47
ARH,2019,2,10,21,13.38
ARH,2019,2,10,22,13.33
ARH,2019,2,10,23,14.29
ARH,2019,2,11,0,9999.99
ARH,2019,2,11,1,17.27
ARH,2019,2,11,2,17.12
ARH,2019,2,11,3,16.95
ARH,2019,2,11,4,18.41
ARH,2019,2,11,5,19.37
ARH,2019,2,11,6,19.42
ARH,2019,2,11,7,19.56
ARH,2019,2,11,8,19.4
ARH,2019,2,11,9,19.57
ARH,2019,2,11,10,19.53
ARH,2019,2,11,11,19.61
ARH,2019,2,11,12,18.63
ARH,2019,2,11,13,19.78
ARH,2019,2,11,14,19.36
ARH,2019,2,11,15,19.57
ARH,2019,2,11,16,18.53
ARH,2019,2,11,17,18.16
ARH,2019,2,11,18,19.44
ARH,2019,2,11,19,18.46
ARH,2019,2,11,20,17.7
ARH,2019,2,11,21,18.67
ARH,2019,2,11,22,18.88
ARH,2019,2,11,23,17.46
ARH,2019,2,12,0,18.03
ARH,2019,2,12,1,18.48
ARH,2019,2,12,2,18.5
ARH,2019,2,12,3,17.75
ARH,2019,2,12,4,18.39
ARH,2019,2,12,5,18.61
ARH,2019,2,12,6,18.3
ARH,2019,2,12,7,18.55
ARH,2019,2,12,8,18.35
ARH,2019,2,12,9,18.32
ARH,2019,2,12,10,18.34
ARH,2019,2,12,11,18.4
ARH,2019,2,12,12,18.44
ARH,2019,2,12,13,18.37
ARH,2019,2,12,14,18.4
ARH,2019,2,12,15,18.39
ARH,2019,2,12,16,18.22
ARH,2019,2,12,17,18.21
ARH,2019,2,12,18,18.31
ARH,2019,2,12,19,18.45
ARH,2019,2,12,20,18.42
ARH,2019,2,12,21,18.28
ARH,2019,2,12,22,18.03
ARH,2019,2,12,23,17.93
ARH,2019,2,13,0,17.9
ARH,2019,2,13,1,18
ARH,2019,2,13,2,18.06
ARH,2019,2,13,3,18
ARH,2019,2,13,4,18.04
ARH,2019,2,13,5,17.44
ARH,2019,2,13,6,17.15
ARH,2019,2,13,7,16.89
ARH,2019,2,13,8,17.03
ARH,2019,2,13,9,16.74
ARH,2019,2,13,10,16.87
ARH,2019,2,13,11,16.91
ARH,2019,2,13,12,16.85
ARH,2019,2,13,13,16.75
ARH,2019,2,13,14,16.73
ARH,2019,2,13,15,16.55
ARH,2019,2,13,16,16.51
ARH,2019,2,13,17,15.97
ARH,2019,2,13,18,15.43
ARH,2019,2,13,19,14.08
ARH,2019,2,13,20,16.28
ARH,2019,2,13,21,17.05
ARH,2019,2,13,22,17.06
ARH,2019,2,13,23,16.59
ARH,2019,2,14,0,16.72
ARH,2019,2,14,1,16.75
ARH,2019,2,14,2,16.27
ARH,2019,2,14,3,16
ARH,2019,2,14,4,16.08
ARH,2019,2,14,5,16.1
ARH,2019,2,14,6,16.08
ARH,2019,2,14,7,16.09
ARH,2019,2,14,8,16.02
ARH,2019,2,14,9,15.94
ARH,2019,2,14,10,15.93
ARH,2019,2,14,11,15.9
ARH,2019,2,14,12,15.83
ARH,2019,2,14,13,16.13
ARH,2019,2,14,14,16.19
ARH,2019,2,14,15,16.02
ARH,2019,2,14,16,15.72
ARH,2019,2,14,17,15.29
ARH,2019,2,14,18,15.61
ARH,2019,2,14,19,15.42
ARH,2019,2,14,20,15.33
ARH,2019,2,14,21,13.99
ARH,2019,2,14,22,15.82
ARH,2019,2,14,23,16.27
ARH,2019,2,15,0,17.03
ARH,2019,2,15,1,17
ARH,2019,2,15,2,16.92
ARH,2019,2,15,3,16.4
ARH,2019,2,15,4,16.33
ARH,2019,2,15,5,16.17
ARH,2019,2,15,6,15.94
ARH,2019,2,15,7,15.84
ARH,2019,2,15,8,16.21
ARH,2019,2,15,9,16.58
ARH,2019,2,15,10,17
ARH,2019,2,15,11,16.8
ARH,2019,2,15,12,16.33
ARH,2019,2,15,13,16.28
ARH,2019,2,15,14,16.42
